date_time,Hospitals,Offices,Restaurants,Schools,Shops,SFH,MFH,temperature,signal
 05/24  02:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,13.8,36.13
 05/24  03:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,13.3,34.65
 05/24  04:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,13,33.88
 05/24  05:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,12.9,33.65
 05/24  06:00:00,6.45779E-05,0,0,0,0,0,0,13.2,35.23
 05/24  07:00:00,5.75075E-05,0,0,1.25633E-05,8.93954E-05,0.000130176,4.88607E-05,13.7,42.12
 05/24  08:00:00,7.14651E-05,7.91538E-06,3.5071E-08,1.76467E-06,5.66464E-05,8.67837E-05,3.25738E-05,14.2,45.63
 05/24  09:00:00,6.00547E-05,2.47739E-05,2.55782E-05,3.34775E-05,0.000110057,0,0,15.6,47.36
 05/24  10:00:00,6.87573E-05,3.28075E-05,2.08318E-05,2.75039E-05,5.85084E-05,0,0,16.6,45.09
 05/24  11:00:00,7.20883E-05,3.4919E-05,2.27979E-05,4.42545E-05,9.89859E-05,0,0,17.7,42.54
 05/24  12:00:00,5.85499E-05,2.77967E-05,6.60707E-05,3.94315E-05,0.000127368,0,0,18.2,38.96
 05/24  13:00:00,7.24624E-05,1.36348E-05,0.000100619,7.49821E-06,0.000123797,0.000173567,6.51476E-05,18.7,37.18
 05/24  14:00:00,7.33162E-05,2.37605E-05,7.16043E-05,4.26043E-05,0.000114401,8.67837E-05,3.25738E-05,19.4,35.62
 05/24  15:00:00,6.68473E-05,3.69646E-05,6.58723E-08,2.83128E-05,0.000110554,0,0,19.9,35.06
 05/24  16:00:00,6.1676E-05,3.1736E-05,1.36066E-07,3.37704E-05,7.01357E-05,0,0,20,35.05
 05/24  17:00:00,6.03869E-05,2.00258E-05,1.03233E-07,3.02316E-05,0.000109576,0,0,19.8,35.07
 05/24  18:00:00,6.04296E-05,6.71755E-06,0,1.61226E-05,0.000170754,8.67837E-05,3.25738E-05,19.4,38.56
 05/24  19:00:00,5.68416E-05,0,1.968E-05,0,9.69294E-05,0.000173567,6.51476E-05,18.7,41.89
 05/24  20:00:00,6.80689E-05,0,2.12428E-05,0,2.25125E-05,0.000173567,6.51476E-05,17.9,44.01
 05/24  21:00:00,6.81511E-05,6.40625E-07,7.73544E-05,0,0,0.000173567,6.51476E-05,17.2,44.1
 05/24  22:00:00,5.70007E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0.000216959,8.14345E-05,16.5,43.81
 05/24  23:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,15.6,43.76
 05/24  24:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,15.1,39.34
 05/25  01:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,14.8,37.27
 05/25  02:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,14.4,34.83
 05/25  03:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,14.2,34.74
 05/25  04:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,14.1,33.78
 05/25  05:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,14.1,33.33
 05/25  06:00:00,5.55455E-05,3.34008E-05,0.000114766,0,0,0,0,14.4,33.62
 05/25  07:00:00,6.5458E-05,5.26731E-07,3.03156E-08,1.32779E-05,3.52316E-05,0.000130176,4.88607E-05,14.9,33.84
 05/25  08:00:00,5.74586E-05,7.63414E-06,0,2.04372E-06,4.91937E-05,8.67837E-05,3.25738E-05,15.5,35.47
 05/25  09:00:00,6.57149E-05,2.42176E-05,2.56761E-05,3.75241E-05,0.000145988,0,0,16.4,37.18
 05/25  10:00:00,5.88223E-05,3.72817E-05,2.41997E-05,3.66924E-05,8.77626E-05,0,0,17.3,37.19
 05/25  11:00:00,6.98632E-05,3.71442E-05,2.35284E-05,3.72301E-05,0.000106847,0,0,18.2,36.39
 05/25  12:00:00,6.9337E-05,2.55604E-05,5.91354E-05,2.54606E-05,0.000105527,0,0,19.2,35.61
 05/25  13:00:00,5.81214E-05,1.51501E-05,0.000116595,4.05344E-05,0.000131769,0.000173567,6.51476E-05,19.7,34.88
 05/25  14:00:00,5.65009E-05,2.33105E-05,6.94244E-05,8.5031E-06,8.51617E-05,8.67837E-05,3.25738E-05,20.1,33.56
 05/25  15:00:00,6.8245E-05,3.53723E-05,7.69692E-08,2.64757E-05,9.57423E-05,0,0,20.3,32.28
 05/25  16:00:00,5.68168E-05,2.95883E-05,1.24009E-07,3.58159E-05,0.000104237,0,0,20.4,31.86
 05/25  17:00:00,6.91213E-05,2.3777E-05,1.17151E-07,3.07238E-05,7.93469E-05,0,0,20.1,32.82
 05/25  18:00:00,6.84468E-05,8.08832E-06,3.24414E-08,1.73933E-05,0.000141761,8.67837E-05,3.25738E-05,19.3,34.44
 05/25  19:00:00,5.86911E-05,0,2.24256E-05,0,8.8728E-05,0.000173567,6.51476E-05,19.6,39.68
 05/25  20:00:00,6.24157E-05,0,2.46326E-05,0,5.90625E-05,0.000173567,6.51476E-05,19,42.65
 05/25  21:00:00,5.96969E-05,0,6.05165E-05,0,0,0.000173567,6.51476E-05,18.4,43.1
 05/25  22:00:00,7.33922E-05,0,0.000114094,0,0,0.000216959,8.14345E-05,17.1,42.28
 05/25  23:00:00,6.39974E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,15.9,42.95
 05/25  24:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,14.6,38.9
 05/26  01:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,13.4,34.85
 05/26  02:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,12.1,32.46
 05/26  03:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,11.4,31.16
 05/26  04:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,10.9,29.17
 05/26  05:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,10.8,27.93
 05/26  06:00:00,6.01867E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,11.6,25.83
 05/26  07:00:00,5.59879E-05,3.34008E-05,0.000114766,0,3.26604E-05,0.000130176,4.88607E-05,13.1,25.7
 05/26  08:00:00,6.43443E-05,0,0,0,7.19779E-05,8.67837E-05,3.25738E-05,15.1,27.07
 05/26  09:00:00,6.79843E-05,0,2.57096E-05,0,7.0643E-05,0,0,17.1,27.16
 05/26  10:00:00,6.50451E-05,0,1.95718E-05,0,7.75834E-05,0,0,19.1,22.64
 05/26  11:00:00,6.85741E-05,0,2.07416E-05,0,4.24306E-05,0,0,21,18.43
 05/26  12:00:00,6.5233E-05,0,7.15361E-05,0,0.000113369,0,0,22.6,13.82
 05/26  13:00:00,6.22302E-05,0,0.000119935,0,0.000103165,0.000173567,6.51476E-05,23.9,9.17
 05/26  14:00:00,5.90171E-05,0,7.68815E-05,0,0.0001286,8.67837E-05,3.25738E-05,24.8,1.06
 05/26  15:00:00,5.93376E-05,0,0,0,0.000121443,0,0,25.4,-0.06
 05/26  16:00:00,6.65391E-05,0,0,0,8.76936E-05,0,0,25.6,0
 05/26  17:00:00,5.76527E-05,0,0,0,0.000107599,0,0,25.4,8.25
 05/26  18:00:00,5.77652E-05,0,0,0,0.000116943,8.67837E-05,3.25738E-05,24.6,20.91
 05/26  19:00:00,6.98656E-05,0,2.55615E-05,0,9.2979E-05,0.000173567,6.51476E-05,23.4,30.19
 05/26  20:00:00,7.27178E-05,0,2.3169E-05,0,6.05994E-05,0.000173567,6.51476E-05,22,34.5
 05/26  21:00:00,6.90545E-05,0,6.47837E-05,0,0,0.000173567,6.51476E-05,20.4,37.01
 05/26  22:00:00,5.63434E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0.000216959,8.14345E-05,18.6,35.6
 05/26  23:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,16.8,36.25
 05/26  24:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,15,32.95
 05/27  01:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,13.9,24.26
 05/27  02:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,12.7,23.08
 05/27  03:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,12,20.8
 05/27  04:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,11.5,19.29
 05/27  05:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,11.4,21.51
 05/27  06:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,12.2,27.44
 05/27  07:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0.000130176,4.88607E-05,13.8,33.31
 05/27  08:00:00,6.1111E-05,0,0,0,0,8.67837E-05,3.25738E-05,15.8,41.38
 05/27  09:00:00,6.36474E-05,0,0,0,0,0,0,17.9,43.39
 05/27  10:00:00,6.24708E-05,0,0,0,0,0,0,20,41.96
 05/27  11:00:00,6.45298E-05,0,0,0,0,0,0,21.9,39.05
 05/27  12:00:00,5.94897E-05,0,0,0,0,0,0,23.5,39.02
 05/27  13:00:00,5.98553E-05,0,0,0,0,0.000173567,6.51476E-05,24.9,38.42
 05/27  14:00:00,6.5607E-05,0,0,0,0,8.67837E-05,3.25738E-05,25.8,37.8
 05/27  15:00:00,7.09544E-05,0,0,0,0,0,0,26.4,36.99
 05/27  16:00:00,6.40432E-05,0,0,0,0,0,0,26.7,36.46
 05/27  17:00:00,6.25942E-05,0,0,0,0,0,0,26.5,35.36
 05/27  18:00:00,5.62541E-05,0,0,0,0,8.67837E-05,3.25738E-05,25.7,39
 05/27  19:00:00,6.85392E-05,0,0,0,0,0.000173567,6.51476E-05,24.5,42.7
 05/27  20:00:00,6.37669E-05,0,0,0,0,0.000173567,6.51476E-05,23,44
 05/27  21:00:00,5.97047E-05,0,0,0,0,0.000173567,6.51476E-05,21.5,43.09
 05/27  22:00:00,6.0553E-05,0,0,4.69465E-06,0.000190879,0.000216959,8.14345E-05,19.8,42.7
 05/27  23:00:00,6.45779E-05,0,0,4.69465E-06,0.000190879,0,0,18.2,43.89
 05/27  24:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,16.6,39.79
 05/28  01:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,15.7,35.04
 05/28  02:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,14.8,33.36
 05/28  03:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,14.3,32.27
 05/28  04:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,14,32.25
 05/28  05:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,14,32.53
 05/28  06:00:00,6.45779E-05,3.34008E-05,0.000114766,0,0,0,0,14.8,34.84
 05/28  07:00:00,6.45779E-05,0,0,0,0,0.000130176,4.88607E-05,16.3,43.09
 05/28  08:00:00,6.28495E-05,6.33296E-06,3.56018E-08,1.63386E-05,6.87786E-05,8.67837E-05,3.25738E-05,18.1,45.03
 05/28  09:00:00,6.21355E-05,2.50905E-05,2.59261E-05,4.1235E-05,7.92804E-05,0,0,20,45.82
 05/28  10:00:00,6.19624E-05,3.31599E-05,2.16023E-05,4.4803E-05,0.0001002,0,0,22,45.94
 05/28  11:00:00,6.74224E-05,3.78668E-05,2.42009E-05,2.65412E-05,9.17844E-05,0,0,23.7,45.87
 05/28  12:00:00,7.28955E-05,2.92173E-05,6.9454E-05,3.51797E-05,0.000119002,0,0,25.3,46.08
 05/28  13:00:00,7.39557E-05,1.55215E-05,0.000123004,8.8978E-06,0.000119608,0.000173567,6.51476E-05,26.6,43.89
 05/28  14:00:00,6.37133E-05,2.4204E-05,7.62051E-05,2.6022E-05,0.000117992,8.67837E-05,3.25738E-05,27.6,42.83
 05/28  15:00:00,6.66237E-05,3.24179E-05,1.55198E-07,3.5366E-05,9.54024E-05,0,0,28.2,41.23
 05/28  16:00:00,6.39252E-05,3.09541E-05,9.61647E-08,2.81406E-05,8.51076E-05,0,0,28.5,39.69
 05/28  17:00:00,6.92617E-05,1.96536E-05,1.30423E-07,3.50454E-05,0.000121447,0,0,28.5,38.15
 05/28  18:00:00,7.38998E-05,6.58496E-06,0,1.85444E-06,0.000144067,8.67837E-05,3.25738E-05,28,38.86
 05/28  19:00:00,6.45647E-05,0,2.24372E-05,0,0.000137616,0.000173567,6.51476E-05,27,41.61
 05/28  20:00:00,5.86383E-05,5.82855E-07,2.36366E-05,0,2.01927E-05,0.000173567,6.51476E-05,25.8,43.21
 05/28  21:00:00,6.8987E-05,0,7.29674E-05,1.39444E-05,3.36406E-06,0.000173567,6.51476E-05,24.5,43.13
 05/28  22:00:00,5.96954E-05,0,0.000125174,0,3.40273E-05,0.000216959,8.14345E-05,22.5,41.35
 05/28  23:00:00,6.45779E-05,0,2.31071E-05,0,0,0,0,20.4,40.18
 05/28  24:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,18.4,36.21
 05/29  01:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,16.3,34.35
 05/29  02:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,14.1,32.4
 05/29  03:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,12.9,31.63
 05/29  04:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,12.1,31.75
 05/29  05:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,11.9,32.08
 05/29  06:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,12.5,34.02
 05/29  07:00:00,6.45779E-05,5.2916E-07,3.04573E-08,0,0,0.000130176,4.88607E-05,13.8,43.91
 05/29  08:00:00,7.29079E-05,6.74431E-06,0,1.60776E-05,5.91955E-05,8.67837E-05,3.25738E-05,15.3,45.71
 05/29  09:00:00,7.30011E-05,2.14122E-05,2.14631E-05,3.52891E-05,0.000108737,0,0,16.9,46.24
 05/29  10:00:00,6.92245E-05,3.74254E-05,2.41559E-05,3.95609E-05,0.000105306,0,0,18.6,45.83
 05/29  11:00:00,5.77551E-05,3.11489E-05,1.97238E-05,2.78055E-05,8.50164E-05,0,0,20.1,43.58
 05/29  12:00:00,5.66802E-05,2.69101E-05,6.43044E-05,3.35273E-05,0.000126575,0,0,21.4,43.19
 05/29  13:00:00,5.70279E-05,1.47729E-05,0.000104202,2.0193E-05,0.000110217,0.000173567,6.51476E-05,22.4,41.29
 05/29  14:00:00,6.50024E-05,2.17285E-05,7.08313E-05,1.04225E-05,0.000117719,8.67837E-05,3.25738E-05,23.1,40.44
 05/29  15:00:00,7.03964E-05,3.69181E-05,9.928E-08,3.56264E-05,8.81714E-05,0,0,23.6,39.1
 05/29  16:00:00,7.06937E-05,2.69715E-05,1.39764E-07,3.49507E-05,7.57757E-05,0,0,23.7,38.82
 05/29  17:00:00,6.71593E-05,2.1859E-05,1.00903E-07,3.01249E-05,0.000164257,0,0,23.5,40.22
 05/29  18:00:00,5.50574E-05,6.44125E-06,0,1.95693E-06,0.000154642,8.67837E-05,3.25738E-05,22.8,43.34
 05/29  19:00:00,7.01139E-05,6.61708E-07,1.97985E-05,0,0.000101882,0.000173567,6.51476E-05,21.8,44.97
 05/29  20:00:00,6.10823E-05,0,2.58552E-05,1.46591E-05,2.35322E-05,0.000173567,6.51476E-05,20.5,44.72
 05/29  21:00:00,7.32409E-05,0,7.28283E-05,0,0,0.000173567,6.51476E-05,19.1,44.61
 05/29  22:00:00,6.45779E-05,0,0.000104592,0,3.05472E-05,0.000216959,8.14345E-05,17.4,44.48
 05/29  23:00:00,6.45779E-05,0,2.2593E-05,4.69465E-06,0.000190879,0,0,15.7,40.12
 05/29  24:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,14,35.78
 05/30  01:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,13.3,31.78
 05/30  02:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,12.5,28.6
 05/30  03:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,12.1,24.89
 05/30  04:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,11.8,22.19
 05/30  05:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,11.7,20.85
 05/30  06:00:00,6.19446E-05,0,0,4.69465E-06,0.000190879,0,0,12.2,18.27
 05/30  07:00:00,7.27752E-05,0,0,0,4.50142E-05,0.000130176,4.88607E-05,13.3,16.21
 05/30  08:00:00,5.83201E-05,6.78467E-06,3.46587E-08,1.5618E-05,5.33831E-05,8.67837E-05,3.25738E-05,14.8,21
 05/30  09:00:00,7.14147E-05,2.50444E-05,2.55641E-05,3.83476E-05,0.000130011,0,0,16.4,23.39
 05/30  10:00:00,6.95543E-05,3.34025E-05,2.1686E-05,3.22138E-05,6.90175E-05,0,0,17.5,21.41
 05/30  11:00:00,5.87656E-05,3.52443E-05,2.24848E-05,3.89594E-05,9.43828E-05,0,0,18.5,20.05
 05/30  12:00:00,6.44196E-05,3.30076E-05,7.82704E-05,2.74157E-05,0.000105343,0,0,18.9,17.42
 05/30  13:00:00,5.68998E-05,1.59745E-05,0.000127421,7.30546E-06,0.00011832,0.000173567,6.51476E-05,19.6,15.3
 05/30  14:00:00,5.75991E-05,2.31054E-05,6.9789E-05,3.59707E-05,0.000127213,8.67837E-05,3.25738E-05,20.1,9.38
 05/30  15:00:00,7.35544E-05,3.46773E-05,1.0305E-07,2.86653E-05,9.241E-05,0,0,20.6,5.81
 05/30  16:00:00,5.81183E-05,3.0971E-05,1.58149E-07,3.50763E-05,0.000115167,0,0,20.9,8.09
 05/30  17:00:00,6.82536E-05,2.10412E-05,9.26114E-08,2.96561E-05,0.00011777,0,0,20.9,14.08
 05/30  18:00:00,6.08782E-05,6.6282E-06,0,1.97453E-06,0.000135461,8.67837E-05,3.25738E-05,20.9,24.6
 05/30  19:00:00,6.19368E-05,0,2.53128E-05,0,6.20746E-05,0.000173567,6.51476E-05,20.4,31.21
 05/30  20:00:00,6.3177E-05,6.64261E-07,2.10367E-05,1.39E-05,2.41631E-05,0.000173567,6.51476E-05,19.5,34.2
 05/30  21:00:00,7.13192E-05,0,6.41871E-05,0,0,0.000173567,6.51476E-05,18.5,34.39
 05/30  22:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0.000216959,8.14345E-05,17.1,34.86
 05/30  23:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,15.8,34.94
 05/30  24:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,14.5,32.11
 05/31  01:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,13.7,30.57
 05/31  02:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,12.8,29.17
 05/31  03:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,12.3,27.65
 05/31  04:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,12,27.35
 05/31  05:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,11.9,28.59
 05/31  06:00:00,6.46167E-05,3.34008E-05,0.000114766,0,0,0,0,12.5,29.72
 05/31  07:00:00,6.52694E-05,3.34008E-05,0.000114766,0,3.59261E-05,0.000130176,4.88607E-05,13.3,33.86
 05/31  08:00:00,6.27603E-05,6.49273E-06,0,1.5292E-05,7.7246E-05,8.67837E-05,3.25738E-05,14.7,39.08
 05/31  09:00:00,7.42886E-05,2.39858E-05,2.3951E-05,3.38045E-05,0.000106813,0,0,16.7,39.67
 05/31  10:00:00,5.86764E-05,3.84816E-05,2.43336E-05,4.23872E-05,9.79786E-05,0,0,18.9,37.54
 05/31  11:00:00,6.26058E-05,4.00409E-05,2.64414E-05,2.6845E-05,4.90115E-05,0,0,21.5,35.21
 05/31  12:00:00,6.97065E-05,2.4736E-05,5.92385E-05,2.92051E-05,0.000106581,0,0,21.5,34.1
 05/31  13:00:00,6.28278E-05,1.67119E-05,0.000128713,3.79312E-05,0.000132883,0.000173567,6.51476E-05,21.2,33.15
 05/31  14:00:00,6.07082E-05,2.14353E-05,6.20136E-05,2.58412E-05,0.00010883,8.67837E-05,3.25738E-05,20.2,31.94
 05/31  15:00:00,6.29543E-05,3.88164E-05,7.96078E-08,1.19487E-05,0.000125765,0,0,20.4,30.79
 05/31  16:00:00,6.11964E-05,2.79503E-05,9.73075E-08,3.35403E-05,9.80353E-05,0,0,20.6,30.76
 05/31  17:00:00,5.86795E-05,2.39623E-05,1.57582E-07,3.20914E-05,0.000131962,0,0,20.5,31.39
 05/31  18:00:00,5.63131E-05,6.33749E-06,0,1.80252E-06,0.000122563,8.67837E-05,3.25738E-05,20.3,35.67
 05/31  19:00:00,5.82107E-05,0,2.17801E-05,0,0.000117623,0.000173567,6.51476E-05,19.8,39.62
 05/31  20:00:00,7.07915E-05,6.38978E-07,2.12454E-05,0,2.05816E-05,0.000173567,6.51476E-05,18.9,41.18
 05/31  21:00:00,6.91981E-05,0,7.6325E-05,1.3272E-05,3.20175E-06,0.000173567,6.51476E-05,17.9,41.35
 05/31  22:00:00,5.50217E-05,0,0.000111047,0,0,0.000216959,8.14345E-05,16.8,41.46
 05/31  23:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,15.7,41.95
 05/31  24:00:00,6.45779E-05,3.34008E-05,0.000114766,4.69465E-06,0.000190879,0,0,14.6,37.07
 06/01  01:00:00,6.17071E-05,3.25847E-05,0.000111963,5.10863E-06,0.000181621,0,0,14.2,36.28
 06/01  02:00:00,6.17071E-05,3.25847E-05,0.000111963,5.10863E-06,0.000181621,0,0,13.8,32.03
 06/01  03:00:00,6.17071E-05,3.25847E-05,0.000111963,5.10863E-06,0.000181621,0,0,13.6,30.69
 06/01  04:00:00,6.17071E-05,3.25847E-05,0.000112188,5.10863E-06,0.000181621,0,0,13.5,29.92
 06/01  05:00:00,6.17071E-05,3.25847E-05,0.000114633,5.10863E-06,0.000181621,0,0,13.4,29.52
 06/01  06:00:00,6.17071E-05,0,0,5.10863E-06,0.000181621,0,0,13.9,29.43
 06/01  07:00:00,6.17071E-05,7.67326E-07,4.41631E-08,0,0,0.000130176,4.88607E-05,14.7,29.6
 06/01  08:00:00,6.81115E-05,6.24731E-06,0,1.8958E-05,5.67302E-05,8.67837E-05,3.25738E-05,15.7,31.08
 06/01  09:00:00,6.0404E-05,2.33838E-05,2.47034E-05,5.20809E-05,0.000116022,0,0,16.7,31.73
 06/01  10:00:00,6.84127E-05,3.43878E-05,2.13343E-05,5.31323E-05,7.67362E-05,0,0,17.2,29.92
 06/01  11:00:00,6.08588E-05,3.22112E-05,2.02843E-05,3.8065E-05,0.000135264,0,0,18.5,27.97
 06/01  12:00:00,6.83467E-05,2.96406E-05,6.88111E-05,4.17976E-05,0.00012612,0,0,19.8,26.92
 06/01  13:00:00,7.04826E-05,1.58966E-05,0.000124956,4.98783E-05,0.00011778,0.000173567,6.51476E-05,20.4,25.21
 06/01  14:00:00,7.04709E-05,2.47739E-05,7.39286E-05,1.16975E-05,0.000124886,8.67837E-05,3.25738E-05,20.5,23.51
 06/01  15:00:00,6.76979E-05,3.56404E-05,1.32304E-07,3.37281E-05,9.31316E-05,0,0,19.7,21.62
 06/01  16:00:00,5.51381E-05,2.74673E-05,1.61975E-07,3.93471E-05,8.55336E-05,0,0,19,24.32
 06/01  17:00:00,6.89482E-05,2.0109E-05,1.30771E-07,4.25826E-05,0.0001165,0,0,18.4,26.71
 06/01  18:00:00,6.04987E-05,7.26232E-06,0,1.90192E-06,0.000133062,8.67837E-05,3.25738E-05,17.8,30.74
 06/01  19:00:00,5.69984E-05,0,1.91286E-05,0,9.22499E-05,0.000173567,6.51476E-05,17.2,38.27
 06/01  20:00:00,6.52042E-05,6.06614E-07,2.24771E-05,0,2.22123E-05,0.000173567,6.51476E-05,16.8,40.81
 06/01  21:00:00,6.70048E-05,0,5.87489E-05,1.77263E-05,3.81871E-06,0.000173567,6.51476E-05,15.7,41.87
 06/01  22:00:00,6.1378E-05,0,0.000112775,0,0,0.000216959,8.14345E-05,15.9,42.06
 06/01  23:00:00,6.32003E-05,3.25847E-05,0.000111963,0,0,0,0,15.3,40.95
 06/01  24:00:00,6.17071E-05,3.25847E-05,0.000111963,5.10863E-06,0.000181621,0,0,14.8,37.16
 06/02  01:00:00,6.17071E-05,3.25847E-05,0.000111963,5.10863E-06,0.000181621,0,0,14.1,29.31
 06/02  02:00:00,6.17071E-05,3.25847E-05,0.000111963,5.10863E-06,0.000181621,0,0,13.4,28.51
 06/02  03:00:00,6.17071E-05,3.25847E-05,0.000112461,5.10863E-06,0.000181621,0,0,12.9,27.17
 06/02  04:00:00,6.17071E-05,3.25847E-05,0.000118128,5.10863E-06,0.000181621,0,0,12.6,24.05
 06/02  05:00:00,6.17071E-05,3.25847E-05,0.000122927,5.10863E-06,0.000181621,0,0,12.5,21.93
 06/02  06:00:00,6.17071E-05,3.25847E-05,0.000118907,5.10863E-06,0.000181621,0,0,13.2,20.02
 06/02  07:00:00,6.17071E-05,3.25847E-05,0.000112247,5.10863E-06,0.000181621,0.000130176,4.88607E-05,14.1,18.85
 06/02  08:00:00,7.05268E-05,0,0,0,7.01972E-05,8.67837E-05,3.25738E-05,15.7,18.73
 06/02  09:00:00,6.75947E-05,0,2.27811E-05,0,4.02362E-05,0,0,17.5,21.91
 06/02  10:00:00,6.61977E-05,0,2.00395E-05,0,8.51667E-05,0,0,18.6,20.85
 06/02  11:00:00,6.46377E-05,0,2.19682E-05,0,5.77005E-05,0,0,19.1,16.46
 06/02  12:00:00,6.92617E-05,0,6.88086E-05,0,9.75599E-05,0,0,19.2,17.07
 06/02  13:00:00,5.76806E-05,0,0.000100691,0,9.37917E-05,0.000173567,6.51476E-05,19.9,13.28
 06/02  14:00:00,6.80355E-05,0,6.7296E-05,0,9.34026E-05,8.67837E-05,3.25738E-05,20.3,2.01
 06/02  15:00:00,6.2151E-05,0,0,0,8.43982E-05,0,0,20.4,-1.47
 06/02  16:00:00,6.59625E-05,0,0,0,7.50541E-05,0,0,20.6,1.05
 06/02  17:00:00,6.1028E-05,0,0,0,0.000112056,0,0,20.3,8.05
 06/02  18:00:00,6.0463E-05,0,0,0,0.000135575,8.67837E-05,3.25738E-05,20.2,23.54
 06/02  19:00:00,5.39638E-05,0,1.97792E-05,0,0.000114315,0.000173567,6.51476E-05,19.8,30.89
 06/02  20:00:00,6.80464E-05,0,2.04981E-05,0,5.93852E-05,0.000173567,6.51476E-05,19.1,34.92
